"","Threshold","power_open","dcy_indx","PXID"
"771","0.042","837","8","PXD006856"
"772","0.043","841","8","PXD006856"
"773","0.044","841","8","PXD006856"
"774","0.045","841","8","PXD006856"
"775","0.046","843","8","PXD006856"
"776","0.047","844","8","PXD006856"
"777","0.048","844","8","PXD006856"
"778","0.049","844","8","PXD006856"
"779","0.05","845","8","PXD006856"
"780","0.01","770","9","PXD006856"
"781","0.011","775","9","PXD006856"
"782","0.012","776","9","PXD006856"
"783","0.013","780","9","PXD006856"
"784","0.014","780","9","PXD006856"
"785","0.015","780","9","PXD006856"
"786","0.016","787","9","PXD006856"
"787","0.017","788","9","PXD006856"
"788","0.018","792","9","PXD006856"
"789","0.019","798","9","PXD006856"
"790","0.02","800","9","PXD006856"
"791","0.021","800","9","PXD006856"
"792","0.022","800","9","PXD006856"
"793","0.023","803","9","PXD006856"
"794","0.024","804","9","PXD006856"
"795","0.025","804","9","PXD006856"
"796","0.026","804","9","PXD006856"
"797","0.027","805","9","PXD006856"
"798","0.028","805","9","PXD006856"
"799","0.029","806","9","PXD006856"
"800","0.03","809","9","PXD006856"
"801","0.031","809","9","PXD006856"
"802","0.032","809","9","PXD006856"
"803","0.033","809","9","PXD006856"
"804","0.034","809","9","PXD006856"
"805","0.035","810","9","PXD006856"
"806","0.036","810","9","PXD006856"
"807","0.037","811","9","PXD006856"
"808","0.038","811","9","PXD006856"
"809","0.039","814","9","PXD006856"
"810","0.04","814","9","PXD006856"
"811","0.041","815","9","PXD006856"
"812","0.042","815","9","PXD006856"
"813","0.043","815","9","PXD006856"
"814","0.044","815","9","PXD006856"
"815","0.045","818","9","PXD006856"
"816","0.046","818","9","PXD006856"
"817","0.047","819","9","PXD006856"
"818","0.048","823","9","PXD006856"
"819","0.049","828","9","PXD006856"
"820","0.05","832","9","PXD006856"
"821","0.01","9028","0","PXD008920"
"822","0.011","9047","0","PXD008920"
"823","0.012","9122","0","PXD008920"
"824","0.013","9165","0","PXD008920"
"825","0.014","9190","0","PXD008920"
"826","0.015","9223","0","PXD008920"
"827","0.016","9253","0","PXD008920"
"828","0.017","9286","0","PXD008920"
"829","0.018","9312","0","PXD008920"
"830","0.019","9343","0","PXD008920"
"831","0.02","9366","0","PXD008920"
"832","0.021","9381","0","PXD008920"
"833","0.022","9408","0","PXD008920"
"834","0.023","9429","0","PXD008920"
"835","0.024","9448","0","PXD008920"
"836","0.025","9468","0","PXD008920"
"837","0.026","9477","0","PXD008920"
"838","0.027","9488","0","PXD008920"
"839","0.028","9507","0","PXD008920"
"840","0.029","9522","0","PXD008920"
"841","0.03","9534","0","PXD008920"
"842","0.031","9555","0","PXD008920"
"843","0.032","9567","0","PXD008920"
"844","0.033","9579","0","PXD008920"
"845","0.034","9598","0","PXD008920"
"846","0.035","9613","0","PXD008920"
"847","0.036","9624","0","PXD008920"
"848","0.037","9639","0","PXD008920"
"849","0.038","9650","0","PXD008920"
"850","0.039","9658","0","PXD008920"
"851","0.04","9679","0","PXD008920"
"852","0.041","9689","0","PXD008920"
"853","0.042","9706","0","PXD008920"
"854","0.043","9710","0","PXD008920"
"855","0.044","9737","0","PXD008920"
"856","0.045","9741","0","PXD008920"
"857","0.046","9749","0","PXD008920"
"858","0.047","9753","0","PXD008920"
"859","0.048","9763","0","PXD008920"
"860","0.049","9768","0","PXD008920"
"861","0.05","9782","0","PXD008920"
"862","0.01","9094","1","PXD008920"
"863","0.011","9145","1","PXD008920"
"864","0.012","9170","1","PXD008920"
"865","0.013","9198","1","PXD008920"
"866","0.014","9241","1","PXD008920"
"867","0.015","9254","1","PXD008920"
"868","0.016","9274","1","PXD008920"
"869","0.017","9300","1","PXD008920"
"870","0.018","9319","1","PXD008920"
"871","0.019","9338","1","PXD008920"
"872","0.02","9359","1","PXD008920"
"873","0.021","9379","1","PXD008920"
"874","0.022","9394","1","PXD008920"
"875","0.023","9423","1","PXD008920"
"876","0.024","9435","1","PXD008920"
"877","0.025","9447","1","PXD008920"
"878","0.026","9460","1","PXD008920"
"879","0.027","9480","1","PXD008920"
"880","0.028","9505","1","PXD008920"
"881","0.029","9525","1","PXD008920"
"882","0.03","9538","1","PXD008920"
"883","0.031","9563","1","PXD008920"
"884","0.032","9568","1","PXD008920"
"885","0.033","9581","1","PXD008920"
"886","0.034","9593","1","PXD008920"
"887","0.035","9602","1","PXD008920"
"888","0.036","9614","1","PXD008920"
"889","0.037","9632","1","PXD008920"
"890","0.038","9641","1","PXD008920"
"891","0.039","9648","1","PXD008920"
"892","0.04","9655","1","PXD008920"
"893","0.041","9659","1","PXD008920"
"894","0.042","9672","1","PXD008920"
"895","0.043","9682","1","PXD008920"
"896","0.044","9707","1","PXD008920"
"897","0.045","9722","1","PXD008920"
"898","0.046","9736","1","PXD008920"
"899","0.047","9759","1","PXD008920"
"900","0.048","9768","1","PXD008920"
"901","0.049","9776","1","PXD008920"
"902","0.05","9780","1","PXD008920"
"903","0.01","9036","2","PXD008920"
"904","0.011","9068","2","PXD008920"
"905","0.012","9101","2","PXD008920"
"906","0.013","9126","2","PXD008920"
"907","0.014","9158","2","PXD008920"
"908","0.015","9189","2","PXD008920"
"909","0.016","9211","2","PXD008920"
"910","0.017","9227","2","PXD008920"
"911","0.018","9254","2","PXD008920"
"912","0.019","9271","2","PXD008920"
"913","0.02","9295","2","PXD008920"
"914","0.021","9320","2","PXD008920"
"915","0.022","9357","2","PXD008920"
"916","0.023","9366","2","PXD008920"
"917","0.024","9394","2","PXD008920"
"918","0.025","9408","2","PXD008920"
"919","0.026","9424","2","PXD008920"
"920","0.027","9450","2","PXD008920"
"921","0.028","9465","2","PXD008920"
"922","0.029","9486","2","PXD008920"
"923","0.03","9514","2","PXD008920"
"924","0.031","9528","2","PXD008920"
"925","0.032","9553","2","PXD008920"
"926","0.033","9565","2","PXD008920"
"927","0.034","9576","2","PXD008920"
"928","0.035","9588","2","PXD008920"
"929","0.036","9604","2","PXD008920"
"930","0.037","9608","2","PXD008920"
"931","0.038","9618","2","PXD008920"
"932","0.039","9634","2","PXD008920"
"933","0.04","9656","2","PXD008920"
"934","0.041","9662","2","PXD008920"
"935","0.042","9675","2","PXD008920"
"936","0.043","9689","2","PXD008920"
"937","0.044","9693","2","PXD008920"
"938","0.045","9713","2","PXD008920"
"939","0.046","9732","2","PXD008920"
"940","0.047","9756","2","PXD008920"
"941","0.048","9771","2","PXD008920"
"942","0.049","9782","2","PXD008920"
"943","0.05","9793","2","PXD008920"
"944","0.01","9028","3","PXD008920"
"945","0.011","9063","3","PXD008920"
"946","0.012","9102","3","PXD008920"
"947","0.013","9166","3","PXD008920"
"948","0.014","9200","3","PXD008920"
"949","0.015","9232","3","PXD008920"
"950","0.016","9250","3","PXD008920"
"951","0.017","9269","3","PXD008920"
"952","0.018","9300","3","PXD008920"
"953","0.019","9324","3","PXD008920"
"954","0.02","9358","3","PXD008920"
"955","0.021","9376","3","PXD008920"
"956","0.022","9397","3","PXD008920"
"957","0.023","9404","3","PXD008920"
"958","0.024","9433","3","PXD008920"
"959","0.025","9454","3","PXD008920"
"960","0.026","9476","3","PXD008920"
"961","0.027","9486","3","PXD008920"
"962","0.028","9494","3","PXD008920"
"963","0.029","9501","3","PXD008920"
"964","0.03","9512","3","PXD008920"
"965","0.031","9527","3","PXD008920"
"966","0.032","9551","3","PXD008920"
"967","0.033","9567","3","PXD008920"
"968","0.034","9573","3","PXD008920"
"969","0.035","9587","3","PXD008920"
"970","0.036","9598","3","PXD008920"
"971","0.037","9610","3","PXD008920"
"972","0.038","9614","3","PXD008920"
"973","0.039","9628","3","PXD008920"
"974","0.04","9640","3","PXD008920"
"975","0.041","9650","3","PXD008920"
"976","0.042","9659","3","PXD008920"
"977","0.043","9667","3","PXD008920"
"978","0.044","9674","3","PXD008920"
"979","0.045","9691","3","PXD008920"
"980","0.046","9703","3","PXD008920"
"981","0.047","9720","3","PXD008920"
"982","0.048","9727","3","PXD008920"
"983","0.049","9733","3","PXD008920"
"984","0.05","9742","3","PXD008920"
"985","0.01","9157","4","PXD008920"
"986","0.011","9189","4","PXD008920"
"987","0.012","9213","4","PXD008920"
"988","0.013","9253","4","PXD008920"
"989","0.014","9298","4","PXD008920"
"990","0.015","9327","4","PXD008920"
"991","0.016","9344","4","PXD008920"
"992","0.017","9392","4","PXD008920"
"993","0.018","9403","4","PXD008920"
"994","0.019","9429","4","PXD008920"
"995","0.02","9449","4","PXD008920"
"996","0.021","9461","4","PXD008920"
"997","0.022","9487","4","PXD008920"
"998","0.023","9520","4","PXD008920"
"999","0.024","9554","4","PXD008920"
"1000","0.025","9570","4","PXD008920"
"1001","0.026","9581","4","PXD008920"
"1002","0.027","9595","4","PXD008920"
"1003","0.028","9611","4","PXD008920"
"1004","0.029","9627","4","PXD008920"
"1005","0.03","9642","4","PXD008920"
"1006","0.031","9655","4","PXD008920"
"1007","0.032","9671","4","PXD008920"
"1008","0.033","9681","4","PXD008920"
"1009","0.034","9694","4","PXD008920"
"1010","0.035","9704","4","PXD008920"
"1011","0.036","9716","4","PXD008920"
"1012","0.037","9722","4","PXD008920"
"1013","0.038","9730","4","PXD008920"
"1014","0.039","9740","4","PXD008920"
"1015","0.04","9752","4","PXD008920"
"1016","0.041","9760","4","PXD008920"
"1017","0.042","9767","4","PXD008920"
"1018","0.043","9775","4","PXD008920"
"1019","0.044","9787","4","PXD008920"
"1020","0.045","9805","4","PXD008920"
"1021","0.046","9817","4","PXD008920"
"1022","0.047","9824","4","PXD008920"
"1023","0.048","9829","4","PXD008920"
"1024","0.049","9844","4","PXD008920"
"1025","0.05","9860","4","PXD008920"
"1026","0.01","8952","5","PXD008920"
"1027","0.011","9024","5","PXD008920"
"1028","0.012","9042","5","PXD008920"
"1029","0.013","9082","5","PXD008920"
"1030","0.014","9122","5","PXD008920"
"1031","0.015","9147","5","PXD008920"
"1032","0.016","9204","5","PXD008920"
"1033","0.017","9264","5","PXD008920"
"1034","0.018","9285","5","PXD008920"
"1035","0.019","9307","5","PXD008920"
"1036","0.02","9314","5","PXD008920"
"1037","0.021","9337","5","PXD008920"
"1038","0.022","9357","5","PXD008920"
"1039","0.023","9373","5","PXD008920"
"1040","0.024","9400","5","PXD008920"
"1041","0.025","9437","5","PXD008920"
"1042","0.026","9457","5","PXD008920"
"1043","0.027","9482","5","PXD008920"
"1044","0.028","9498","5","PXD008920"
"1045","0.029","9508","5","PXD008920"
"1046","0.03","9534","5","PXD008920"
"1047","0.031","9540","5","PXD008920"
"1048","0.032","9564","5","PXD008920"
"1049","0.033","9580","5","PXD008920"
"1050","0.034","9591","5","PXD008920"
"1051","0.035","9602","5","PXD008920"
"1052","0.036","9619","5","PXD008920"
"1053","0.037","9628","5","PXD008920"
"1054","0.038","9638","5","PXD008920"
"1055","0.039","9648","5","PXD008920"
"1056","0.04","9662","5","PXD008920"
"1057","0.041","9676","5","PXD008920"
"1058","0.042","9692","5","PXD008920"
"1059","0.043","9705","5","PXD008920"
"1060","0.044","9714","5","PXD008920"
"1061","0.045","9723","5","PXD008920"
"1062","0.046","9735","5","PXD008920"
"1063","0.047","9752","5","PXD008920"
"1064","0.048","9761","5","PXD008920"
"1065","0.049","9783","5","PXD008920"
"1066","0.05","9791","5","PXD008920"
"1067","0.01","9081","6","PXD008920"
"1068","0.011","9148","6","PXD008920"
"1069","0.012","9173","6","PXD008920"
"1070","0.013","9195","6","PXD008920"
"1071","0.014","9232","6","PXD008920"
"1072","0.015","9248","6","PXD008920"
"1073","0.016","9291","6","PXD008920"
"1074","0.017","9331","6","PXD008920"
"1075","0.018","9354","6","PXD008920"
"1076","0.019","9376","6","PXD008920"
"1077","0.02","9421","6","PXD008920"
"1078","0.021","9442","6","PXD008920"
"1079","0.022","9451","6","PXD008920"
"1080","0.023","9476","6","PXD008920"
"1081","0.024","9489","6","PXD008920"
"1082","0.025","9504","6","PXD008920"
"1083","0.026","9516","6","PXD008920"
"1084","0.027","9529","6","PXD008920"
"1085","0.028","9555","6","PXD008920"
"1086","0.029","9572","6","PXD008920"
"1087","0.03","9580","6","PXD008920"
"1088","0.031","9592","6","PXD008920"
"1089","0.032","9598","6","PXD008920"
"1090","0.033","9604","6","PXD008920"
"1091","0.034","9618","6","PXD008920"
"1092","0.035","9638","6","PXD008920"
"1093","0.036","9639","6","PXD008920"
"1094","0.037","9657","6","PXD008920"
"1095","0.038","9675","6","PXD008920"
"1096","0.039","9693","6","PXD008920"
"1097","0.04","9703","6","PXD008920"
"1098","0.041","9711","6","PXD008920"
"1099","0.042","9717","6","PXD008920"
"1100","0.043","9730","6","PXD008920"
"1101","0.044","9744","6","PXD008920"
"1102","0.045","9754","6","PXD008920"
"1103","0.046","9765","6","PXD008920"
"1104","0.047","9778","6","PXD008920"
"1105","0.048","9802","6","PXD008920"
"1106","0.049","9813","6","PXD008920"
"1107","0.05","9824","6","PXD008920"
"1108","0.01","9162","7","PXD008920"
"1109","0.011","9185","7","PXD008920"
"1110","0.012","9206","7","PXD008920"
"1111","0.013","9236","7","PXD008920"
"1112","0.014","9269","7","PXD008920"
"1113","0.015","9314","7","PXD008920"
"1114","0.016","9348","7","PXD008920"
"1115","0.017","9367","7","PXD008920"
"1116","0.018","9385","7","PXD008920"
"1117","0.019","9403","7","PXD008920"
"1118","0.02","9438","7","PXD008920"
"1119","0.021","9455","7","PXD008920"
"1120","0.022","9476","7","PXD008920"
"1121","0.023","9508","7","PXD008920"
"1122","0.024","9522","7","PXD008920"
"1123","0.025","9537","7","PXD008920"
"1124","0.026","9556","7","PXD008920"
"1125","0.027","9580","7","PXD008920"
"1126","0.028","9590","7","PXD008920"
"1127","0.029","9610","7","PXD008920"
"1128","0.03","9617","7","PXD008920"
"1129","0.031","9628","7","PXD008920"
"1130","0.032","9645","7","PXD008920"
"1131","0.033","9654","7","PXD008920"
"1132","0.034","9665","7","PXD008920"
"1133","0.035","9672","7","PXD008920"
"1134","0.036","9690","7","PXD008920"
"1135","0.037","9704","7","PXD008920"
"1136","0.038","9713","7","PXD008920"
"1137","0.039","9729","7","PXD008920"
"1138","0.04","9739","7","PXD008920"
"1139","0.041","9752","7","PXD008920"
"1140","0.042","9758","7","PXD008920"
"1141","0.043","9776","7","PXD008920"
"1142","0.044","9777","7","PXD008920"
"1143","0.045","9791","7","PXD008920"
"1144","0.046","9798","7","PXD008920"
"1145","0.047","9812","7","PXD008920"
"1146","0.048","9820","7","PXD008920"
"1147","0.049","9828","7","PXD008920"
"1148","0.05","9842","7","PXD008920"
"1149","0.01","9075","8","PXD008920"
"1150","0.011","9123","8","PXD008920"
"1151","0.012","9148","8","PXD008920"
"1152","0.013","9165","8","PXD008920"
"1153","0.014","9180","8","PXD008920"
"1154","0.015","9223","8","PXD008920"
"1155","0.016","9247","8","PXD008920"
"1156","0.017","9287","8","PXD008920"
"1157","0.018","9311","8","PXD008920"
"1158","0.019","9328","8","PXD008920"
"1159","0.02","9358","8","PXD008920"
"1160","0.021","9401","8","PXD008920"
"1161","0.022","9422","8","PXD008920"
"1162","0.023","9446","8","PXD008920"
"1163","0.024","9457","8","PXD008920"
"1164","0.025","9476","8","PXD008920"
"1165","0.026","9507","8","PXD008920"
"1166","0.027","9534","8","PXD008920"
"1167","0.028","9544","8","PXD008920"
"1168","0.029","9560","8","PXD008920"
"1169","0.03","9567","8","PXD008920"
"1170","0.031","9573","8","PXD008920"
"1171","0.032","9580","8","PXD008920"
"1172","0.033","9595","8","PXD008920"
"1173","0.034","9601","8","PXD008920"
"1174","0.035","9611","8","PXD008920"
"1175","0.036","9625","8","PXD008920"
"1176","0.037","9630","8","PXD008920"
"1177","0.038","9651","8","PXD008920"
"1178","0.039","9668","8","PXD008920"
"1179","0.04","9679","8","PXD008920"
"1180","0.041","9688","8","PXD008920"
"1181","0.042","9705","8","PXD008920"
"1182","0.043","9714","8","PXD008920"
"1183","0.044","9723","8","PXD008920"
"1184","0.045","9738","8","PXD008920"
"1185","0.046","9742","8","PXD008920"
"1186","0.047","9755","8","PXD008920"
"1187","0.048","9764","8","PXD008920"
"1188","0.049","9783","8","PXD008920"
"1189","0.05","9792","8","PXD008920"
"1190","0.01","9083","9","PXD008920"
"1191","0.011","9115","9","PXD008920"
"1192","0.012","9131","9","PXD008920"
"1193","0.013","9162","9","PXD008920"
"1194","0.014","9196","9","PXD008920"
"1195","0.015","9243","9","PXD008920"
"1196","0.016","9280","9","PXD008920"
"1197","0.017","9308","9","PXD008920"
"1198","0.018","9332","9","PXD008920"
"1199","0.019","9383","9","PXD008920"
"1200","0.02","9398","9","PXD008920"
"1201","0.021","9422","9","PXD008920"
"1202","0.022","9448","9","PXD008920"
"1203","0.023","9471","9","PXD008920"
"1204","0.024","9489","9","PXD008920"
"1205","0.025","9506","9","PXD008920"
"1206","0.026","9515","9","PXD008920"
"1207","0.027","9548","9","PXD008920"
"1208","0.028","9559","9","PXD008920"
"1209","0.029","9590","9","PXD008920"
"1210","0.03","9598","9","PXD008920"
"1211","0.031","9614","9","PXD008920"
"1212","0.032","9624","9","PXD008920"
"1213","0.033","9634","9","PXD008920"
"1214","0.034","9643","9","PXD008920"
"1215","0.035","9650","9","PXD008920"
"1216","0.036","9662","9","PXD008920"
"1217","0.037","9684","9","PXD008920"
"1218","0.038","9690","9","PXD008920"
"1219","0.039","9703","9","PXD008920"
"1220","0.04","9717","9","PXD008920"
"1221","0.041","9727","9","PXD008920"
"1222","0.042","9738","9","PXD008920"
"1223","0.043","9749","9","PXD008920"
"1224","0.044","9764","9","PXD008920"
"1225","0.045","9778","9","PXD008920"
"1226","0.046","9790","9","PXD008920"
"1227","0.047","9801","9","PXD008920"
"1228","0.048","9807","9","PXD008920"
"1229","0.049","9826","9","PXD008920"
"1230","0.05","9840","9","PXD008920"
"1231","0.01","8390","0","PXD008996"
"1232","0.011","8428","0","PXD008996"
"1233","0.012","8466","0","PXD008996"
"1234","0.013","8497","0","PXD008996"
"1235","0.014","8514","0","PXD008996"
"1236","0.015","8534","0","PXD008996"
"1237","0.016","8569","0","PXD008996"
"1238","0.017","8593","0","PXD008996"
