"","Threshold","power_narrow","dcy_indx","PXID"
"2944","0.042","3373","1","PXD012611"
"2945","0.043","3382","1","PXD012611"
"2946","0.044","3383","1","PXD012611"
"2947","0.045","3388","1","PXD012611"
"2948","0.046","3396","1","PXD012611"
"2949","0.047","3398","1","PXD012611"
"2950","0.048","3401","1","PXD012611"
"2951","0.049","3402","1","PXD012611"
"2952","0.05","3416","1","PXD012611"
"2953","0.01","3265","2","PXD012611"
"2954","0.011","3275","2","PXD012611"
"2955","0.012","3283","2","PXD012611"
"2956","0.013","3284","2","PXD012611"
"2957","0.014","3291","2","PXD012611"
"2958","0.015","3295","2","PXD012611"
"2959","0.016","3301","2","PXD012611"
"2960","0.017","3304","2","PXD012611"
"2961","0.018","3307","2","PXD012611"
"2962","0.019","3309","2","PXD012611"
"2963","0.02","3312","2","PXD012611"
"2964","0.021","3319","2","PXD012611"
"2965","0.022","3321","2","PXD012611"
"2966","0.023","3331","2","PXD012611"
"2967","0.024","3340","2","PXD012611"
"2968","0.025","3350","2","PXD012611"
"2969","0.026","3357","2","PXD012611"
"2970","0.027","3359","2","PXD012611"
"2971","0.028","3361","2","PXD012611"
"2972","0.029","3361","2","PXD012611"
"2973","0.03","3363","2","PXD012611"
"2974","0.031","3369","2","PXD012611"
"2975","0.032","3369","2","PXD012611"
"2976","0.033","3373","2","PXD012611"
"2977","0.034","3377","2","PXD012611"
"2978","0.035","3380","2","PXD012611"
"2979","0.036","3383","2","PXD012611"
"2980","0.037","3385","2","PXD012611"
"2981","0.038","3396","2","PXD012611"
"2982","0.039","3400","2","PXD012611"
"2983","0.04","3405","2","PXD012611"
"2984","0.041","3409","2","PXD012611"
"2985","0.042","3412","2","PXD012611"
"2986","0.043","3414","2","PXD012611"
"2987","0.044","3416","2","PXD012611"
"2988","0.045","3420","2","PXD012611"
"2989","0.046","3426","2","PXD012611"
"2990","0.047","3433","2","PXD012611"
"2991","0.048","3434","2","PXD012611"
"2992","0.049","3436","2","PXD012611"
"2993","0.05","3438","2","PXD012611"
"2994","0.01","3263","3","PXD012611"
"2995","0.011","3274","3","PXD012611"
"2996","0.012","3278","3","PXD012611"
"2997","0.013","3286","3","PXD012611"
"2998","0.014","3296","3","PXD012611"
"2999","0.015","3303","3","PXD012611"
"3000","0.016","3305","3","PXD012611"
"3001","0.017","3309","3","PXD012611"
"3002","0.018","3314","3","PXD012611"
"3003","0.019","3318","3","PXD012611"
"3004","0.02","3321","3","PXD012611"
"3005","0.021","3325","3","PXD012611"
"3006","0.022","3325","3","PXD012611"
"3007","0.023","3327","3","PXD012611"
"3008","0.024","3329","3","PXD012611"
"3009","0.025","3333","3","PXD012611"
"3010","0.026","3333","3","PXD012611"
"3011","0.027","3341","3","PXD012611"
"3012","0.028","3350","3","PXD012611"
"3013","0.029","3356","3","PXD012611"
"3014","0.03","3361","3","PXD012611"
"3015","0.031","3367","3","PXD012611"
"3016","0.032","3369","3","PXD012611"
"3017","0.033","3374","3","PXD012611"
"3018","0.034","3386","3","PXD012611"
"3019","0.035","3391","3","PXD012611"
"3020","0.036","3400","3","PXD012611"
"3021","0.037","3408","3","PXD012611"
"3022","0.038","3412","3","PXD012611"
"3023","0.039","3413","3","PXD012611"
"3024","0.04","3413","3","PXD012611"
"3025","0.041","3419","3","PXD012611"
"3026","0.042","3423","3","PXD012611"
"3027","0.043","3424","3","PXD012611"
"3028","0.044","3426","3","PXD012611"
"3029","0.045","3427","3","PXD012611"
"3030","0.046","3430","3","PXD012611"
"3031","0.047","3430","3","PXD012611"
"3032","0.048","3432","3","PXD012611"
"3033","0.049","3434","3","PXD012611"
"3034","0.05","3442","3","PXD012611"
"3035","0.01","3254","4","PXD012611"
"3036","0.011","3260","4","PXD012611"
"3037","0.012","3272","4","PXD012611"
"3038","0.013","3274","4","PXD012611"
"3039","0.014","3284","4","PXD012611"
"3040","0.015","3286","4","PXD012611"
"3041","0.016","3290","4","PXD012611"
"3042","0.017","3294","4","PXD012611"
"3043","0.018","3295","4","PXD012611"
"3044","0.019","3298","4","PXD012611"
"3045","0.02","3299","4","PXD012611"
"3046","0.021","3303","4","PXD012611"
"3047","0.022","3310","4","PXD012611"
"3048","0.023","3313","4","PXD012611"
"3049","0.024","3317","4","PXD012611"
"3050","0.025","3327","4","PXD012611"
"3051","0.026","3331","4","PXD012611"
"3052","0.027","3337","4","PXD012611"
"3053","0.028","3339","4","PXD012611"
"3054","0.029","3340","4","PXD012611"
"3055","0.03","3340","4","PXD012611"
"3056","0.031","3346","4","PXD012611"
"3057","0.032","3353","4","PXD012611"
"3058","0.033","3357","4","PXD012611"
"3059","0.034","3360","4","PXD012611"
"3060","0.035","3364","4","PXD012611"
"3061","0.036","3369","4","PXD012611"
"3062","0.037","3377","4","PXD012611"
"3063","0.038","3378","4","PXD012611"
"3064","0.039","3379","4","PXD012611"
"3065","0.04","3384","4","PXD012611"
"3066","0.041","3384","4","PXD012611"
"3067","0.042","3389","4","PXD012611"
"3068","0.043","3392","4","PXD012611"
"3069","0.044","3393","4","PXD012611"
"3070","0.045","3394","4","PXD012611"
"3071","0.046","3396","4","PXD012611"
"3072","0.047","3399","4","PXD012611"
"3073","0.048","3404","4","PXD012611"
"3074","0.049","3412","4","PXD012611"
"3075","0.05","3416","4","PXD012611"
"3076","0.01","3274","5","PXD012611"
"3077","0.011","3274","5","PXD012611"
"3078","0.012","3279","5","PXD012611"
"3079","0.013","3282","5","PXD012611"
"3080","0.014","3284","5","PXD012611"
"3081","0.015","3287","5","PXD012611"
"3082","0.016","3288","5","PXD012611"
"3083","0.017","3291","5","PXD012611"
"3084","0.018","3298","5","PXD012611"
"3085","0.019","3305","5","PXD012611"
"3086","0.02","3314","5","PXD012611"
"3087","0.021","3322","5","PXD012611"
"3088","0.022","3322","5","PXD012611"
"3089","0.023","3328","5","PXD012611"
"3090","0.024","3331","5","PXD012611"
"3091","0.025","3333","5","PXD012611"
"3092","0.026","3337","5","PXD012611"
"3093","0.027","3343","5","PXD012611"
"3094","0.028","3350","5","PXD012611"
"3095","0.029","3350","5","PXD012611"
"3096","0.03","3352","5","PXD012611"
"3097","0.031","3356","5","PXD012611"
"3098","0.032","3361","5","PXD012611"
"3099","0.033","3365","5","PXD012611"
"3100","0.034","3371","5","PXD012611"
"3101","0.035","3374","5","PXD012611"
"3102","0.036","3374","5","PXD012611"
"3103","0.037","3375","5","PXD012611"
"3104","0.038","3385","5","PXD012611"
"3105","0.039","3391","5","PXD012611"
"3106","0.04","3391","5","PXD012611"
"3107","0.041","3394","5","PXD012611"
"3108","0.042","3402","5","PXD012611"
"3109","0.043","3406","5","PXD012611"
"3110","0.044","3413","5","PXD012611"
"3111","0.045","3414","5","PXD012611"
"3112","0.046","3417","5","PXD012611"
"3113","0.047","3426","5","PXD012611"
"3114","0.048","3431","5","PXD012611"
"3115","0.049","3437","5","PXD012611"
"3116","0.05","3440","5","PXD012611"
"3117","0.01","3274","6","PXD012611"
"3118","0.011","3276","6","PXD012611"
"3119","0.012","3278","6","PXD012611"
"3120","0.013","3280","6","PXD012611"
"3121","0.014","3282","6","PXD012611"
"3122","0.015","3285","6","PXD012611"
"3123","0.016","3288","6","PXD012611"
"3124","0.017","3292","6","PXD012611"
"3125","0.018","3298","6","PXD012611"
"3126","0.019","3302","6","PXD012611"
"3127","0.02","3303","6","PXD012611"
"3128","0.021","3304","6","PXD012611"
"3129","0.022","3307","6","PXD012611"
"3130","0.023","3314","6","PXD012611"
"3131","0.024","3318","6","PXD012611"
"3132","0.025","3324","6","PXD012611"
"3133","0.026","3331","6","PXD012611"
"3134","0.027","3331","6","PXD012611"
"3135","0.028","3333","6","PXD012611"
"3136","0.029","3337","6","PXD012611"
"3137","0.03","3339","6","PXD012611"
"3138","0.031","3342","6","PXD012611"
"3139","0.032","3345","6","PXD012611"
"3140","0.033","3353","6","PXD012611"
"3141","0.034","3361","6","PXD012611"
"3142","0.035","3366","6","PXD012611"
"3143","0.036","3368","6","PXD012611"
"3144","0.037","3369","6","PXD012611"
"3145","0.038","3370","6","PXD012611"
"3146","0.039","3372","6","PXD012611"
"3147","0.04","3373","6","PXD012611"
"3148","0.041","3377","6","PXD012611"
"3149","0.042","3377","6","PXD012611"
"3150","0.043","3382","6","PXD012611"
"3151","0.044","3385","6","PXD012611"
"3152","0.045","3389","6","PXD012611"
"3153","0.046","3392","6","PXD012611"
"3154","0.047","3398","6","PXD012611"
"3155","0.048","3405","6","PXD012611"
"3156","0.049","3407","6","PXD012611"
"3157","0.05","3408","6","PXD012611"
"3158","0.01","3271","7","PXD012611"
"3159","0.011","3274","7","PXD012611"
"3160","0.012","3278","7","PXD012611"
"3161","0.013","3283","7","PXD012611"
"3162","0.014","3289","7","PXD012611"
"3163","0.015","3289","7","PXD012611"
"3164","0.016","3291","7","PXD012611"
"3165","0.017","3297","7","PXD012611"
"3166","0.018","3300","7","PXD012611"
"3167","0.019","3301","7","PXD012611"
"3168","0.02","3305","7","PXD012611"
"3169","0.021","3307","7","PXD012611"
"3170","0.022","3307","7","PXD012611"
"3171","0.023","3315","7","PXD012611"
"3172","0.024","3317","7","PXD012611"
"3173","0.025","3323","7","PXD012611"
"3174","0.026","3323","7","PXD012611"
"3175","0.027","3326","7","PXD012611"
"3176","0.028","3330","7","PXD012611"
"3177","0.029","3330","7","PXD012611"
"3178","0.03","3330","7","PXD012611"
"3179","0.031","3332","7","PXD012611"
"3180","0.032","3333","7","PXD012611"
"3181","0.033","3339","7","PXD012611"
"3182","0.034","3339","7","PXD012611"
"3183","0.035","3339","7","PXD012611"
"3184","0.036","3341","7","PXD012611"
"3185","0.037","3344","7","PXD012611"
"3186","0.038","3347","7","PXD012611"
"3187","0.039","3351","7","PXD012611"
"3188","0.04","3357","7","PXD012611"
"3189","0.041","3370","7","PXD012611"
"3190","0.042","3371","7","PXD012611"
"3191","0.043","3383","7","PXD012611"
"3192","0.044","3391","7","PXD012611"
"3193","0.045","3393","7","PXD012611"
"3194","0.046","3399","7","PXD012611"
"3195","0.047","3405","7","PXD012611"
"3196","0.048","3407","7","PXD012611"
"3197","0.049","3408","7","PXD012611"
"3198","0.05","3415","7","PXD012611"
"3199","0.01","3245","8","PXD012611"
"3200","0.011","3254","8","PXD012611"
"3201","0.012","3265","8","PXD012611"
"3202","0.013","3267","8","PXD012611"
"3203","0.014","3270","8","PXD012611"
"3204","0.015","3274","8","PXD012611"
"3205","0.016","3276","8","PXD012611"
"3206","0.017","3278","8","PXD012611"
"3207","0.018","3283","8","PXD012611"
"3208","0.019","3285","8","PXD012611"
"3209","0.02","3286","8","PXD012611"
"3210","0.021","3288","8","PXD012611"
"3211","0.022","3295","8","PXD012611"
"3212","0.023","3298","8","PXD012611"
"3213","0.024","3301","8","PXD012611"
"3214","0.025","3301","8","PXD012611"
"3215","0.026","3313","8","PXD012611"
"3216","0.027","3320","8","PXD012611"
"3217","0.028","3323","8","PXD012611"
"3218","0.029","3326","8","PXD012611"
"3219","0.03","3338","8","PXD012611"
"3220","0.031","3342","8","PXD012611"
"3221","0.032","3346","8","PXD012611"
"3222","0.033","3348","8","PXD012611"
"3223","0.034","3348","8","PXD012611"
"3224","0.035","3352","8","PXD012611"
"3225","0.036","3352","8","PXD012611"
"3226","0.037","3359","8","PXD012611"
"3227","0.038","3364","8","PXD012611"
"3228","0.039","3376","8","PXD012611"
"3229","0.04","3381","8","PXD012611"
"3230","0.041","3381","8","PXD012611"
"3231","0.042","3382","8","PXD012611"
"3232","0.043","3389","8","PXD012611"
"3233","0.044","3399","8","PXD012611"
"3234","0.045","3400","8","PXD012611"
"3235","0.046","3402","8","PXD012611"
"3236","0.047","3403","8","PXD012611"
"3237","0.048","3403","8","PXD012611"
"3238","0.049","3408","8","PXD012611"
"3239","0.05","3412","8","PXD012611"
"3240","0.01","3255","9","PXD012611"
"3241","0.011","3257","9","PXD012611"
"3242","0.012","3267","9","PXD012611"
"3243","0.013","3268","9","PXD012611"
"3244","0.014","3272","9","PXD012611"
"3245","0.015","3276","9","PXD012611"
"3246","0.016","3278","9","PXD012611"
"3247","0.017","3282","9","PXD012611"
"3248","0.018","3289","9","PXD012611"
"3249","0.019","3290","9","PXD012611"
"3250","0.02","3290","9","PXD012611"
"3251","0.021","3294","9","PXD012611"
"3252","0.022","3296","9","PXD012611"
"3253","0.023","3308","9","PXD012611"
"3254","0.024","3315","9","PXD012611"
"3255","0.025","3320","9","PXD012611"
"3256","0.026","3321","9","PXD012611"
"3257","0.027","3321","9","PXD012611"
"3258","0.028","3328","9","PXD012611"
"3259","0.029","3335","9","PXD012611"
"3260","0.03","3341","9","PXD012611"
"3261","0.031","3342","9","PXD012611"
"3262","0.032","3345","9","PXD012611"
"3263","0.033","3349","9","PXD012611"
"3264","0.034","3350","9","PXD012611"
"3265","0.035","3356","9","PXD012611"
"3266","0.036","3357","9","PXD012611"
"3267","0.037","3359","9","PXD012611"
"3268","0.038","3360","9","PXD012611"
"3269","0.039","3361","9","PXD012611"
"3270","0.04","3366","9","PXD012611"
"3271","0.041","3375","9","PXD012611"
"3272","0.042","3389","9","PXD012611"
"3273","0.043","3396","9","PXD012611"
"3274","0.044","3397","9","PXD012611"
"3275","0.045","3407","9","PXD012611"
"3276","0.046","3415","9","PXD012611"
"3277","0.047","3417","9","PXD012611"
"3278","0.048","3423","9","PXD012611"
"3279","0.049","3430","9","PXD012611"
"3280","0.05","3432","9","PXD012611"
"3281","0.01","14810","0","PXD013274_2"
"3282","0.011","14823","0","PXD013274_2"
"3283","0.012","14836","0","PXD013274_2"
"3284","0.013","14859","0","PXD013274_2"
"3285","0.014","14877","0","PXD013274_2"
"3286","0.015","14886","0","PXD013274_2"
"3287","0.016","14892","0","PXD013274_2"
"3288","0.017","14906","0","PXD013274_2"
"3289","0.018","14932","0","PXD013274_2"
"3290","0.019","14948","0","PXD013274_2"
"3291","0.02","14960","0","PXD013274_2"
"3292","0.021","14986","0","PXD013274_2"
"3293","0.022","15014","0","PXD013274_2"
"3294","0.023","15025","0","PXD013274_2"
"3295","0.024","15036","0","PXD013274_2"
"3296","0.025","15052","0","PXD013274_2"
"3297","0.026","15069","0","PXD013274_2"
"3298","0.027","15076","0","PXD013274_2"
"3299","0.028","15087","0","PXD013274_2"
"3300","0.029","15117","0","PXD013274_2"
"3301","0.03","15135","0","PXD013274_2"
"3302","0.031","15149","0","PXD013274_2"
"3303","0.032","15167","0","PXD013274_2"
"3304","0.033","15180","0","PXD013274_2"
"3305","0.034","15202","0","PXD013274_2"
"3306","0.035","15216","0","PXD013274_2"
"3307","0.036","15245","0","PXD013274_2"
"3308","0.037","15260","0","PXD013274_2"
"3309","0.038","15267","0","PXD013274_2"
"3310","0.039","15285","0","PXD013274_2"
"3311","0.04","15297","0","PXD013274_2"
"3312","0.041","15328","0","PXD013274_2"
"3313","0.042","15350","0","PXD013274_2"
"3314","0.043","15363","0","PXD013274_2"
"3315","0.044","15379","0","PXD013274_2"
"3316","0.045","15386","0","PXD013274_2"
"3317","0.046","15403","0","PXD013274_2"
"3318","0.047","15432","0","PXD013274_2"
"3319","0.048","15450","0","PXD013274_2"
"3320","0.049","15460","0","PXD013274_2"
"3321","0.05","15466","0","PXD013274_2"
"3322","0.01","14823","1","PXD013274_2"
"3323","0.011","14834","1","PXD013274_2"
"3324","0.012","14853","1","PXD013274_2"
"3325","0.013","14864","1","PXD013274_2"
"3326","0.014","14877","1","PXD013274_2"
"3327","0.015","14899","1","PXD013274_2"
"3328","0.016","14909","1","PXD013274_2"
"3329","0.017","14922","1","PXD013274_2"
"3330","0.018","14935","1","PXD013274_2"
"3331","0.019","14961","1","PXD013274_2"
"3332","0.02","14970","1","PXD013274_2"
"3333","0.021","14986","1","PXD013274_2"
"3334","0.022","15004","1","PXD013274_2"
"3335","0.023","15016","1","PXD013274_2"
"3336","0.024","15038","1","PXD013274_2"
"3337","0.025","15055","1","PXD013274_2"
"3338","0.026","15078","1","PXD013274_2"
"3339","0.027","15098","1","PXD013274_2"
"3340","0.028","15116","1","PXD013274_2"
"3341","0.029","15128","1","PXD013274_2"
"3342","0.03","15141","1","PXD013274_2"
"3343","0.031","15149","1","PXD013274_2"
"3344","0.032","15160","1","PXD013274_2"
"3345","0.033","15176","1","PXD013274_2"
"3346","0.034","15188","1","PXD013274_2"
"3347","0.035","15209","1","PXD013274_2"
"3348","0.036","15227","1","PXD013274_2"
"3349","0.037","15237","1","PXD013274_2"
"3350","0.038","15246","1","PXD013274_2"
"3351","0.039","15264","1","PXD013274_2"
"3352","0.04","15283","1","PXD013274_2"
"3353","0.041","15305","1","PXD013274_2"
"3354","0.042","15339","1","PXD013274_2"
"3355","0.043","15351","1","PXD013274_2"
"3356","0.044","15373","1","PXD013274_2"
"3357","0.045","15393","1","PXD013274_2"
"3358","0.046","15413","1","PXD013274_2"
"3359","0.047","15430","1","PXD013274_2"
"3360","0.048","15452","1","PXD013274_2"
"3361","0.049","15467","1","PXD013274_2"
"3362","0.05","15487","1","PXD013274_2"
"3363","0.01","14787","2","PXD013274_2"
"3364","0.011","14793","2","PXD013274_2"
"3365","0.012","14808","2","PXD013274_2"
"3366","0.013","14818","2","PXD013274_2"
"3367","0.014","14825","2","PXD013274_2"
"3368","0.015","14831","2","PXD013274_2"
"3369","0.016","14845","2","PXD013274_2"
"3370","0.017","14875","2","PXD013274_2"
"3371","0.018","14897","2","PXD013274_2"
"3372","0.019","14922","2","PXD013274_2"
"3373","0.02","14940","2","PXD013274_2"
"3374","0.021","14964","2","PXD013274_2"
"3375","0.022","14994","2","PXD013274_2"
"3376","0.023","15009","2","PXD013274_2"
"3377","0.024","15026","2","PXD013274_2"
"3378","0.025","15059","2","PXD013274_2"
"3379","0.026","15074","2","PXD013274_2"
"3380","0.027","15086","2","PXD013274_2"
"3381","0.028","15108","2","PXD013274_2"
"3382","0.029","15126","2","PXD013274_2"
"3383","0.03","15149","2","PXD013274_2"
"3384","0.031","15163","2","PXD013274_2"
"3385","0.032","15182","2","PXD013274_2"
"3386","0.033","15188","2","PXD013274_2"
"3387","0.034","15206","2","PXD013274_2"
"3388","0.035","15219","2","PXD013274_2"
"3389","0.036","15228","2","PXD013274_2"
"3390","0.037","15249","2","PXD013274_2"
"3391","0.038","15273","2","PXD013274_2"
"3392","0.039","15285","2","PXD013274_2"
"3393","0.04","15302","2","PXD013274_2"
"3394","0.041","15326","2","PXD013274_2"
"3395","0.042","15347","2","PXD013274_2"
"3396","0.043","15379","2","PXD013274_2"
"3397","0.044","15388","2","PXD013274_2"
"3398","0.045","15408","2","PXD013274_2"
"3399","0.046","15420","2","PXD013274_2"
"3400","0.047","15435","2","PXD013274_2"
"3401","0.048","15471","2","PXD013274_2"
"3402","0.049","15493","2","PXD013274_2"
"3403","0.05","15512","2","PXD013274_2"
"3404","0.01","14796","3","PXD013274_2"
"3405","0.011","14815","3","PXD013274_2"
"3406","0.012","14837","3","PXD013274_2"
"3407","0.013","14851","3","PXD013274_2"
"3408","0.014","14866","3","PXD013274_2"
"3409","0.015","14879","3","PXD013274_2"
"3410","0.016","14887","3","PXD013274_2"
"3411","0.017","14906","3","PXD013274_2"
"3412","0.018","14932","3","PXD013274_2"
"3413","0.019","14937","3","PXD013274_2"
